event_id,event_type,timestamp,source_person_id,target_person_id,phone_id,device_id,ip_id,account_id,location_id,amount,duration_seconds,direction,status,channel,transaction_type
EVT_005267,sms,2025-07-12 13:10:16,PER_000063,PER_000048,PH_000063,,,,LOC_000063,,,outbound,completed,pos,
EVT_000727,sms,2025-07-12 13:16:16,PER_000072,PER_000073,PH_000072,,,,LOC_000010,,,inbound,completed,ussd,
EVT_000354,call,2025-07-12 13:16:27,PER_000078,PER_000096,PH_000078,,,,LOC_000114,,758.0,inbound,completed,pos,
EVT_001318,login,2025-07-12 13:27:01,PER_000072,,PH_000072,DEV_000073,IP_000059,,LOC_000010,,,,completed,ussd,
EVT_001049,sms,2025-07-12 13:29:37,PER_000072,PER_000029,PH_000072,,,,LOC_000090,,,internal,completed,ussd,
EVT_005649,call,2025-07-12 13:39:29,PER_000012,PER_000075,PH_000012,,,,LOC_000092,,909.0,internal,completed,ussd,
EVT_004177,call,2025-07-12 13:42:51,PER_000059,PER_000033,PH_000180,,,,LOC_000065,,1051.0,outbound,completed,api,
EVT_007236,sms,2025-07-12 13:44:26,PER_000012,PER_000088,PH_000012,,,,LOC_000092,,,inbound,completed,mobile_app,
EVT_005576,transaction,2025-07-12 13:45:38,PER_000078,PER_000065,,DEV_000025,IP_000112,ACC_000078,LOC_000114,3816.09,,outbound,completed,web,transfer
EVT_006940,transaction,2025-07-12 13:53:32,PER_000063,PER_000062,,DEV_000012,IP_000050,ACC_000063,LOC_000063,2539.11,,internal,completed,mobile_app,deposit
EVT_007041,location_ping,2025-07-12 13:54:10,PER_000072,,,DEV_000076,,,LOC_000010,,,,completed,pos,
EVT_006007,transaction,2025-07-12 13:57:40,PER_000078,PER_000065,,DEV_000066,IP_000075,ACC_000078,LOC_000114,924.79,,outbound,completed,api,payment
EVT_005386,sms,2025-07-12 14:02:14,PER_000012,PER_000050,PH_000012,,,,LOC_000092,,,inbound,completed,pos,
EVT_000998,sms,2025-07-12 14:02:19,PER_000084,PER_000024,PH_000084,,,,LOC_000043,,,internal,completed,pos,
EVT_006049,login,2025-07-12 14:10:29,PER_000078,,PH_000078,DEV_000081,IP_000049,,LOC_000046,,,,completed,ussd,
EVT_001407,call,2025-07-12 14:15:55,PER_000063,PER_000084,PH_000063,,,,LOC_000063,,229.0,inbound,completed,pos,
EVT_007047,call,2025-07-12 14:19:51,PER_000042,PER_000027,PH_000199,,,,LOC_000060,,1064.0,outbound,completed,web,
EVT_001240,sms,2025-07-12 14:37:26,PER_000063,PER_000037,PH_000063,,,,LOC_000021,,,internal,completed,api,
EVT_002940,transaction,2025-07-12 14:46:18,PER_000063,PER_000025,,DEV_000008,IP_000080,ACC_000063,LOC_000063,2401.54,,internal,completed,api,withdrawal
EVT_006289,location_ping,2025-07-12 14:47:55,PER_000072,,,DEV_000067,,,LOC_000010,,,,completed,ussd,
EVT_000445,sms,2025-07-12 14:57:25,PER_000078,PER_000077,PH_000078,,,,LOC_000114,,,internal,completed,ussd,
EVT_006524,call,2025-07-12 15:00:18,PER_000012,PER_000021,PH_000012,,,,LOC_000092,,357.0,outbound,completed,pos,
EVT_003132,call,2025-07-12 15:03:36,PER_000072,PER_000076,PH_000072,,,,LOC_000010,,368.0,outbound,completed,mobile_app,
EVT_003244,sms,2025-07-12 15:03:57,PER_000012,PER_000046,PH_000012,,,,LOC_000092,,,internal,completed,ussd,
EVT_001569,sms,2025-07-12 15:04:34,PER_000063,PER_000002,PH_000063,,,,LOC_000098,,,outbound,completed,mobile_app,
EVT_000207,transaction,2025-07-12 15:06:59,PER_000063,PER_000059,,DEV_000055,IP_000052,ACC_000063,LOC_000063,1782.77,,internal,completed,pos,deposit
EVT_003917,location_ping,2025-07-12 15:09:37,PER_000012,,,DEV_000020,,,LOC_000092,,,,completed,pos,
EVT_001709,sms,2025-07-12 15:20:08,PER_000062,PER_000099,PH_000213,,,,LOC_000033,,,inbound,completed,api,
EVT_007465,transaction,2025-07-12 15:22:30,PER_000012,PER_000088,,DEV_000043,IP_000046,ACC_000012,LOC_000092,712.46,,internal,completed,pos,transfer
EVT_004175,sms,2025-07-12 15:26:55,PER_000063,PER_000051,PH_000063,,,,LOC_000063,,,outbound,completed,web,
EVT_002031,call,2025-07-12 15:26:58,PER_000012,PER_000098,PH_000012,,,,LOC_000092,,1132.0,outbound,completed,web,
EVT_005336,location_ping,2025-07-12 15:32:49,PER_000072,,,DEV_000097,,,LOC_000010,,,,completed,atm,
EVT_007299,login,2025-07-12 15:39:22,PER_000012,,PH_000012,DEV_000005,IP_000024,,LOC_000092,,,,completed,atm,
EVT_006892,sms,2025-07-12 15:40:48,PER_000012,PER_000029,PH_000012,,,,LOC_000092,,,internal,completed,pos,
EVT_005899,sms,2025-07-12 15:42:52,PER_000078,PER_000054,PH_000078,,,,LOC_000114,,,inbound,completed,api,
EVT_005768,sms,2025-07-12 15:42:53,PER_000012,PER_000063,PH_000012,,,,LOC_000106,,,internal,completed,mobile_app,
EVT_002973,login,2025-07-12 15:45:02,PER_000063,,PH_000063,DEV_000072,IP_000104,,LOC_000063,,,,completed,api,
EVT_000735,location_ping,2025-07-12 15:45:39,PER_000063,,,DEV_000069,,,LOC_000079,,,,completed,ussd,
EVT_007356,login,2025-07-12 15:57:22,PER_000072,,PH_000072,DEV_000032,IP_000008,,LOC_000010,,,,completed,mobile_app,
EVT_003257,sms,2025-07-12 15:57:47,PER_000063,PER_000053,PH_000063,,,,LOC_000063,,,internal,completed,pos,
EVT_006012,call,2025-07-12 15:58:59,PER_000078,PER_000097,PH_000078,,,,LOC_000114,,875.0,inbound,completed,web,
EVT_004741,call,2025-07-12 16:05:05,PER_000078,PER_000005,PH_000078,,,,LOC_000010,,828.0,inbound,completed,atm,
EVT_007447,call,2025-07-12 16:05:40,PER_000072,PER_000010,PH_000072,,,,LOC_000010,,882.0,internal,completed,atm,
EVT_002454,location_ping,2025-07-12 16:12:14,PER_000078,,,DEV_000060,,,LOC_000114,,,,completed,ussd,
EVT_000033,sms,2025-07-12 16:24:39,PER_000078,PER_000053,PH_000078,,,,LOC_000114,,,inbound,completed,web,
EVT_001421,transaction,2025-07-12 16:25:48,PER_000078,PER_000012,,DEV_000105,IP_000026,ACC_000078,LOC_000055,3862.69,,outbound,completed,api,deposit
EVT_002096,call,2025-07-12 16:30:35,PER_000063,PER_000058,PH_000063,,,,LOC_000063,,861.0,outbound,completed,pos,
EVT_003556,location_ping,2025-07-12 16:40:34,PER_000012,,,DEV_000002,,,LOC_000092,,,,completed,web,
EVT_006616,location_ping,2025-07-12 16:40:38,PER_000078,,,DEV_000051,,,LOC_000094,,,,completed,ussd,
EVT_002910,transaction,2025-07-12 16:46:15,PER_000078,PER_000003,,DEV_000088,IP_000120,ACC_000078,LOC_000114,1885.64,,internal,completed,pos,deposit
EVT_002445,login,2025-07-12 16:53:34,PER_000012,,PH_000012,DEV_000031,IP_000087,,LOC_000075,,,,completed,ussd,
EVT_005650,login,2025-07-12 16:54:06,PER_000072,,PH_000072,DEV_000078,IP_000044,,LOC_000010,,,,completed,ussd,
EVT_004469,location_ping,2025-07-12 17:13:24,PER_000072,,,DEV_000023,,,LOC_000010,,,,completed,pos,
EVT_005058,location_ping,2025-07-12 17:17:03,PER_000078,,,DEV_000095,,,LOC_000114,,,,completed,pos,
EVT_002917,call,2025-07-12 17:21:31,PER_000078,PER_000032,PH_000078,,,,LOC_000114,,1193.0,inbound,completed,atm,
EVT_001025,transaction,2025-07-12 17:25:23,PER_000063,PER_000030,,DEV_000077,IP_000113,ACC_000063,LOC_000088,2043.32,,outbound,completed,ussd,transfer
EVT_006197,sms,2025-07-12 17:42:17,PER_000063,PER_000092,PH_000063,,,,LOC_000063,,,internal,completed,api,
EVT_002808,transaction,2025-07-12 17:46:11,PER_000072,PER_000085,,DEV_000084,IP_000103,ACC_000072,LOC_000010,114.29,,outbound,completed,web,transfer
EVT_002557,sms,2025-07-12 17:54:30,PER_000012,PER_000055,PH_000012,,,,LOC_000050,,,inbound,completed,ussd,
EVT_002649,transaction,2025-07-12 17:55:09,PER_000012,PER_000045,,DEV_000032,IP_000007,ACC_000012,LOC_000092,1487.63,,internal,completed,api,p2p
EVT_003397,transaction,2025-07-12 17:58:58,PER_000012,PER_000037,,DEV_000080,IP_000119,ACC_000112,LOC_000092,3562.52,,inbound,completed,api,payment
EVT_005924,transaction,2025-07-12 18:03:24,PER_000063,PER_000003,,DEV_000069,IP_000051,ACC_000063,LOC_000063,1134.45,,internal,completed,pos,withdrawal
EVT_004923,sms,2025-07-12 18:05:53,PER_000078,PER_000095,PH_000078,,,,LOC_000114,,,inbound,completed,ussd,
EVT_005749,location_ping,2025-07-12 18:08:07,PER_000072,,,DEV_000095,,,LOC_000010,,,,completed,pos,
EVT_004528,location_ping,2025-07-12 18:09:46,PER_000072,,,DEV_000063,,,LOC_000010,,,,completed,api,
EVT_001377,location_ping,2025-07-12 18:10:29,PER_000027,,,DEV_000017,,,LOC_000097,,,,completed,pos,
EVT_005102,location_ping,2025-07-12 18:15:23,PER_000078,,,DEV_000027,,,LOC_000021,,,,completed,atm,
EVT_000254,sms,2025-07-12 18:16:25,PER_000078,PER_000076,PH_000078,,,,LOC_000114,,,internal,completed,atm,
EVT_003077,sms,2025-07-12 18:20:59,PER_000012,PER_000089,PH_000012,,,,LOC_000092,,,outbound,completed,ussd,
EVT_001797,transaction,2025-07-12 18:21:44,PER_000012,PER_000069,,DEV_000043,IP_000067,ACC_000112,LOC_000092,3802.06,,inbound,completed,web,withdrawal
EVT_005004,login,2025-07-12 18:24:26,PER_000078,,PH_000078,DEV_000114,IP_000056,,LOC_000114,,,,completed,pos,
EVT_005070,login,2025-07-12 18:26:11,PER_000072,,PH_000072,DEV_000089,IP_000075,,LOC_000010,,,,completed,pos,
EVT_000023,transaction,2025-07-12 18:27:32,PER_000078,PER_000073,,DEV_000050,IP_000035,ACC_000078,LOC_000114,4032.51,,outbound,completed,ussd,transfer
EVT_005388,login,2025-07-12 18:28:40,PER_000012,,PH_000012,DEV_000120,IP_000063,,LOC_000092,,,,completed,pos,
EVT_002326,transaction,2025-07-12 18:29:13,PER_000063,PER_000082,,DEV_000053,IP_000109,ACC_000063,LOC_000063,1025.6,,outbound,completed,web,withdrawal
EVT_006111,location_ping,2025-07-12 18:31:06,PER_000078,,,DEV_000016,,,LOC_000114,,,,completed,atm,
EVT_007146,transaction,2025-07-12 18:32:44,PER_000063,PER_000080,,DEV_000026,IP_000062,ACC_000063,LOC_000063,4290.55,,internal,completed,ussd,transfer
EVT_003351,transaction,2025-07-12 18:39:39,PER_000012,PER_000040,,DEV_000003,IP_000114,ACC_000012,LOC_000092,3830.55,,inbound,completed,atm,deposit
EVT_006720,location_ping,2025-07-12 18:40:09,PER_000063,,,DEV_000099,,,LOC_000063,,,,completed,ussd,
EVT_007347,location_ping,2025-07-12 18:40:39,PER_000078,,,DEV_000014,,,LOC_000114,,,,completed,pos,
EVT_001507,transaction,2025-07-12 18:43:06,PER_000012,PER_000007,,DEV_000047,IP_000040,ACC_000012,LOC_000092,2130.2,,inbound,completed,pos,deposit
EVT_002059,location_ping,2025-07-12 18:46:44,PER_000063,,,DEV_000020,,,LOC_000028,,,,completed,ussd,
EVT_000202,location_ping,2025-07-12 18:46:55,PER_000063,,,DEV_000041,,,LOC_000063,,,,completed,mobile_app,
EVT_006569,login,2025-07-12 18:48:24,PER_000078,,PH_000078,DEV_000056,IP_000027,,LOC_000114,,,,completed,api,
EVT_007159,login,2025-07-12 18:53:36,PER_000078,,PH_000078,DEV_000075,IP_000027,,LOC_000114,,,,completed,ussd,
EVT_003570,call,2025-07-12 18:55:47,PER_000072,PER_000097,PH_000072,,,,LOC_000010,,589.0,outbound,completed,atm,
EVT_002420,location_ping,2025-07-12 18:57:16,PER_000078,,,DEV_000076,,,LOC_000043,,,,completed,atm,
EVT_003584,transaction,2025-07-12 19:06:56,PER_000072,PER_000046,,DEV_000096,IP_000088,ACC_000072,LOC_000010,2617.87,,outbound,completed,atm,p2p
EVT_000263,login,2025-07-12 19:11:19,PER_000012,,PH_000012,DEV_000099,IP_000055,,LOC_000092,,,,completed,web,
EVT_000515,sms,2025-07-12 19:11:29,PER_000012,PER_000070,PH_000012,,,,LOC_000120,,,internal,completed,ussd,
EVT_006368,call,2025-07-12 19:16:04,PER_000078,PER_000024,PH_000078,,,,LOC_000010,,90.0,inbound,completed,atm,
EVT_003594,call,2025-07-12 19:16:40,PER_000072,PER_000034,PH_000072,,,,LOC_000010,,1076.0,inbound,completed,pos,
EVT_004895,call,2025-07-12 19:18:02,PER_000072,PER_000051,PH_000072,,,,LOC_000010,,1070.0,internal,completed,atm,
EVT_002002,call,2025-07-12 19:18:22,PER_000078,PER_000066,PH_000078,,,,LOC_000114,,462.0,internal,completed,ussd,
EVT_001985,login,2025-07-12 19:18:24,PER_000063,,PH_000063,DEV_000023,IP_000076,,LOC_000063,,,,completed,pos,
EVT_006831,login,2025-07-12 19:22:17,PER_000063,,PH_000063,DEV_000118,IP_000091,,LOC_000063,,,,completed,mobile_app,
EVT_004027,transaction,2025-07-12 19:22:27,PER_000078,PER_000048,,DEV_000055,IP_000086,ACC_000078,LOC_000114,1197.56,,outbound,completed,api,p2p
EVT_000647,call,2025-07-12 19:29:48,PER_000072,PER_000071,PH_000072,,,,LOC_000010,,1055.0,inbound,completed,ussd,
EVT_006646,location_ping,2025-07-12 19:30:46,PER_000072,,,DEV_000008,,,LOC_000010,,,,completed,web,
EVT_004083,transaction,2025-07-12 19:31:23,PER_000072,PER_000083,,DEV_000026,IP_000027,ACC_000072,LOC_000010,2671.27,,internal,completed,ussd,deposit
EVT_007100,sms,2025-07-12 19:33:45,PER_000078,PER_000049,PH_000078,,,,LOC_000114,,,outbound,completed,web,
EVT_004921,call,2025-07-12 19:37:26,PER_000072,PER_000007,PH_000072,,,,LOC_000010,,1086.0,inbound,completed,atm,
EVT_006461,login,2025-07-12 19:38:09,PER_000012,,PH_000012,DEV_000038,IP_000037,,LOC_000092,,,,completed,pos,
EVT_005633,sms,2025-07-12 19:40:54,PER_000093,PER_000100,PH_000138,,,,LOC_000039,,,inbound,completed,ussd,
EVT_000597,location_ping,2025-07-12 19:44:13,PER_000078,,,DEV_000058,,,LOC_000114,,,,completed,atm,
EVT_005978,location_ping,2025-07-12 19:54:03,PER_000072,,,DEV_000113,,,LOC_000020,,,,completed,web,
EVT_001552,call,2025-07-12 20:01:48,PER_000063,PER_000020,PH_000063,,,,LOC_000063,,863.0,inbound,completed,mobile_app,
EVT_005492,call,2025-07-12 20:02:16,PER_000072,PER_000010,PH_000072,,,,LOC_000010,,865.0,internal,completed,mobile_app,
EVT_005571,call,2025-07-12 20:04:13,PER_000063,PER_000086,PH_000063,,,,LOC_000059,,373.0,internal,completed,mobile_app,
EVT_000844,sms,2025-07-12 20:10:46,PER_000072,PER_000028,PH_000072,,,,LOC_000010,,,outbound,completed,pos,
EVT_001703,login,2025-07-12 20:14:04,PER_000012,,PH_000012,DEV_000093,IP_000077,,LOC_000022,,,,completed,pos,
EVT_000638,transaction,2025-07-12 20:16:53,PER_000012,PER_000081,,DEV_000004,IP_000029,ACC_000012,LOC_000092,3878.33,,outbound,completed,mobile_app,deposit
EVT_002673,location_ping,2025-07-12 20:17:49,PER_000093,,,DEV_000050,,,LOC_000071,,,,completed,ussd,
EVT_005524,transaction,2025-07-12 20:18:55,PER_000078,PER_000066,,DEV_000103,IP_000092,ACC_000078,LOC_000114,550.71,,internal,completed,mobile_app,withdrawal
EVT_002886,login,2025-07-12 20:28:43,PER_000012,,PH_000012,DEV_000023,IP_000005,,LOC_000093,,,,completed,api,
EVT_005716,location_ping,2025-07-12 20:32:20,PER_000078,,,DEV_000104,,,LOC_000114,,,,completed,atm,
EVT_006563,location_ping,2025-07-12 20:32:28,PER_000012,,,DEV_000100,,,LOC_000092,,,,completed,atm,
EVT_006267,sms,2025-07-12 20:33:37,PER_000063,PER_000019,PH_000063,,,,LOC_000063,,,outbound,completed,web,
EVT_007408,location_ping,2025-07-12 20:37:12,PER_000078,,,DEV_000045,,,LOC_000008,,,,completed,pos,
EVT_005794,location_ping,2025-07-12 20:38:59,PER_000078,,,DEV_000022,,,LOC_000114,,,,completed,mobile_app,
EVT_000350,login,2025-07-12 20:40:44,PER_000012,,PH_000012,DEV_000031,IP_000015,,LOC_000092,,,,completed,ussd,
EVT_001997,login,2025-07-12 20:49:36,PER_000063,,PH_000063,DEV_000004,IP_000090,,LOC_000063,,,,completed,api,
EVT_000931,login,2025-07-12 20:55:46,PER_000012,,PH_000012,DEV_000114,IP_000044,,LOC_000009,,,,completed,mobile_app,
EVT_005736,login,2025-07-12 21:07:48,PER_000012,,PH_000012,DEV_000028,IP_000091,,LOC_000092,,,,completed,web,
EVT_000616,login,2025-07-12 21:13:01,PER_000063,,PH_000063,DEV_000045,IP_000102,,LOC_000063,,,,completed,api,
EVT_003964,login,2025-07-12 21:13:13,PER_000078,,PH_000078,DEV_000057,IP_000022,,LOC_000114,,,,completed,ussd,
EVT_007378,sms,2025-07-12 21:23:35,PER_000078,PER_000066,PH_000078,,,,LOC_000114,,,outbound,completed,web,
EVT_005777,call,2025-07-12 21:27:08,PER_000078,PER_000026,PH_000078,,,,LOC_000114,,443.0,internal,completed,atm,
EVT_002766,sms,2025-07-12 21:29:02,PER_000072,PER_000016,PH_000072,,,,LOC_000010,,,inbound,completed,ussd,
EVT_000527,location_ping,2025-07-12 21:30:30,PER_000072,,,DEV_000084,,,LOC_000010,,,,completed,api,
EVT_001415,location_ping,2025-07-12 21:31:58,PER_000012,,,DEV_000028,,,LOC_000092,,,,completed,pos,
EVT_006999,call,2025-07-12 21:33:46,PER_000036,PER_000035,PH_000036,,,,LOC_000090,,971.0,inbound,completed,ussd,
EVT_007017,transaction,2025-07-12 21:36:26,PER_000063,PER_000022,,DEV_000113,IP_000028,ACC_000063,LOC_000063,635.69,,internal,completed,ussd,payment
EVT_004665,call,2025-07-12 21:42:49,PER_000012,PER_000053,PH_000012,,,,LOC_000018,,1027.0,outbound,completed,atm,
EVT_001070,call,2025-07-12 21:48:21,PER_000078,PER_000010,PH_000078,,,,LOC_000114,,642.0,internal,completed,api,
EVT_006363,transaction,2025-07-12 21:51:22,PER_000063,PER_000086,,DEV_000003,IP_000005,ACC_000063,LOC_000063,3030.33,,inbound,completed,mobile_app,deposit
EVT_002501,sms,2025-07-12 21:52:38,PER_000063,PER_000095,PH_000063,,,,LOC_000063,,,internal,completed,api,
EVT_000394,login,2025-07-12 21:53:26,PER_000072,,PH_000072,DEV_000107,IP_000087,,LOC_000010,,,,completed,mobile_app,
EVT_002807,sms,2025-07-12 21:55:32,PER_000078,PER_000096,PH_000078,,,,LOC_000114,,,inbound,completed,pos,
EVT_005374,call,2025-07-12 22:01:25,PER_000063,PER_000011,PH_000063,,,,LOC_000063,,471.0,inbound,completed,atm,
EVT_000470,location_ping,2025-07-12 22:02:46,PER_000072,,,DEV_000082,,,LOC_000010,,,,completed,web,
EVT_002337,login,2025-07-12 22:08:10,PER_000063,,PH_000063,DEV_000002,IP_000028,,LOC_000063,,,,completed,atm,
EVT_003878,login,2025-07-12 22:12:16,PER_000072,,PH_000072,DEV_000024,IP_000073,,LOC_000049,,,,completed,pos,
EVT_007489,location_ping,2025-07-12 22:17:04,PER_000072,,,DEV_000083,,,LOC_000010,,,,completed,atm,
EVT_005251,sms,2025-07-12 22:19:18,PER_000012,PER_000082,PH_000012,,,,LOC_000105,,,internal,completed,api,
EVT_002601,call,2025-07-12 22:23:04,PER_000012,PER_000068,PH_000012,,,,LOC_000092,,386.0,inbound,completed,mobile_app,
EVT_005581,call,2025-07-12 22:24:42,PER_000012,PER_000048,PH_000012,,,,LOC_000092,,31.0,internal,completed,mobile_app,
EVT_004978,location_ping,2025-07-12 22:25:04,PER_000078,,,DEV_000049,,,LOC_000114,,,,completed,mobile_app,
EVT_001229,location_ping,2025-07-12 22:26:41,PER_000012,,,DEV_000019,,,LOC_000092,,,,completed,api,
EVT_000972,location_ping,2025-07-12 22:28:05,PER_000078,,,DEV_000027,,,LOC_000114,,,,completed,web,
EVT_005444,transaction,2025-07-12 22:35:30,PER_000012,PER_000045,,DEV_000097,IP_000076,ACC_000012,LOC_000092,2205.59,,outbound,completed,web,withdrawal
EVT_005159,transaction,2025-07-12 22:38:42,PER_000078,PER_000036,,DEV_000047,IP_000074,ACC_000078,LOC_000114,1466.57,,outbound,completed,web,payment
EVT_007345,transaction,2025-07-12 22:43:49,PER_000012,PER_000018,,DEV_000028,IP_000019,ACC_000112,LOC_000021,2362.43,,internal,completed,api,withdrawal
EVT_000790,transaction,2025-07-12 22:46:05,PER_000072,PER_000059,,DEV_000118,IP_000106,ACC_000072,LOC_000010,673.18,,inbound,completed,atm,transfer
EVT_003479,call,2025-07-12 22:47:16,PER_000063,PER_000086,PH_000063,,,,LOC_000063,,460.0,internal,completed,ussd,
EVT_006214,location_ping,2025-07-12 22:47:23,PER_000012,,,DEV_000104,,,LOC_000092,,,,completed,atm,
EVT_002857,login,2025-07-12 22:49:38,PER_000072,,PH_000072,DEV_000006,IP_000072,,LOC_000010,,,,completed,ussd,
EVT_003792,transaction,2025-07-12 22:51:52,PER_000078,PER_000049,,DEV_000082,IP_000063,ACC_000078,LOC_000114,1247.46,,internal,completed,atm,p2p
EVT_002580,sms,2025-07-12 22:52:57,PER_000072,PER_000053,PH_000072,,,,LOC_000010,,,inbound,completed,api,
EVT_001668,login,2025-07-12 23:02:32,PER_000012,,PH_000012,DEV_000112,IP_000017,,LOC_000092,,,,completed,api,
EVT_006952,call,2025-07-12 23:14:51,PER_000072,PER_000008,PH_000072,,,,LOC_000010,,269.0,inbound,completed,mobile_app,
EVT_006677,login,2025-07-12 23:18:37,PER_000012,,PH_000012,DEV_000112,IP_000076,,LOC_000092,,,,completed,web,
EVT_005503,login,2025-07-12 23:29:18,PER_000012,,PH_000012,DEV_000057,IP_000108,,LOC_000092,,,,completed,pos,
EVT_006748,location_ping,2025-07-12 23:35:35,PER_000063,,,DEV_000105,,,LOC_000063,,,,completed,api,
EVT_007204,transaction,2025-07-12 23:45:27,PER_000012,PER_000009,,DEV_000047,IP_000055,ACC_000112,LOC_000092,4402.51,,inbound,completed,atm,deposit
EVT_005937,call,2025-07-12 23:50:04,PER_000078,PER_000057,PH_000078,,,,LOC_000114,,1115.0,outbound,completed,mobile_app,
EVT_002324,sms,2025-07-12 23:55:52,PER_000063,PER_000010,PH_000063,,,,LOC_000063,,,internal,completed,web,
EVT_002305,call,2025-07-12 23:57:37,PER_000012,PER_000007,PH_000012,,,,LOC_000092,,469.0,inbound,completed,pos,
EVT_007382,location_ping,2025-07-13 03:38:52,PER_000042,,,DEV_000027,,,LOC_000060,,,,completed,web,
EVT_002187,transaction,2025-07-13 04:58:23,PER_000081,PER_000091,,DEV_000024,IP_000048,ACC_000081,LOC_000084,452.54,,outbound,completed,web,p2p
EVT_007484,sms,2025-07-13 05:32:32,PER_000024,PER_000050,PH_000024,,,,LOC_000094,,,internal,completed,pos,
EVT_003073,location_ping,2025-07-13 06:09:10,PER_000059,,,DEV_000010,,,LOC_000071,,,,completed,ussd,
EVT_001832,login,2025-07-13 09:28:29,PER_000025,,PH_000025,DEV_000077,IP_000096,,LOC_000053,,,,completed,pos,
EVT_002279,call,2025-07-13 10:31:44,PER_000059,PER_000073,PH_000180,,,,LOC_000071,,594.0,inbound,completed,web,
EVT_001034,call,2025-07-13 11:08:00,PER_000006,PER_000038,PH_000121,,,,LOC_000060,,1123.0,internal,completed,pos,
EVT_000496,login,2025-07-13 11:10:30,PER_000062,,PH_000152,DEV_000055,IP_000065,,LOC_000033,,,,completed,pos,
EVT_001515,login,2025-07-13 12:59:10,PER_000073,,PH_000244,DEV_000104,IP_000051,,LOC_000029,,,,completed,mobile_app,
EVT_006791,location_ping,2025-07-13 13:38:00,PER_000055,,,DEV_000007,,,LOC_000016,,,,completed,mobile_app,
EVT_003059,call,2025-07-13 14:07:42,PER_000060,PER_000069,PH_000060,,,,LOC_000014,,528.0,internal,completed,pos,
EVT_006772,call,2025-07-13 15:19:51,PER_000032,PER_000093,PH_000032,,,,LOC_000028,,1173.0,inbound,completed,web,
EVT_007365,sms,2025-07-13 16:11:14,PER_000050,PER_000016,PH_000248,,,,LOC_000058,,,internal,completed,atm,
EVT_007269,login,2025-07-13 16:30:05,PER_000100,,PH_000251,DEV_000073,IP_000068,,LOC_000108,,,,completed,atm,
